sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
WS05,,Top,configurable,"Default Category/Women/Tops/Tees,Default Category/Promotions/Tees,Default Category",base,"Desiree Fitness Tee","<p>When you're too far to turn back, thank yourself for choosing the Desiree Fitness Tee. Its ultra-lightweight, ultra-breathable fabric wicks sweat away from your body and helps keeps you cool for the distance.</p>
<p>&bull; Short-Sleeves.<br />&bull; Performance fabric.<br />&bull; Machine wash/line dry.</p>",,,1,"Taxable Goods","Catalog, Search",24,,,,,,,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,/w/s/ws05-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_general=Tee,material=HeatTec&reg;|Polyester,pattern=Solid,climate=Indoor|Warm,eco_collection=No,performance_fabric=No,erin_recommends=No,new=No,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=WS05-XS-Black,size=XS,color=Black|sku=WS05-XS-Orange,size=XS,color=Orange|sku=WS05-XS-Yellow,size=XS,color=Yellow|sku=WS05-S-Black,size=S,color=Black|sku=WS05-S-Orange,size=S,color=Orange|sku=WS05-S-Yellow,size=S,color=Yellow|sku=WS05-M-Black,size=M,color=Black|sku=WS05-M-Orange,size=M,color=Orange|sku=WS05-M-Yellow,size=M,color=Yellow|sku=WS05-L-Black,size=L,color=Black|sku=WS05-L-Orange,size=L,color=Orange|sku=WS05-L-Yellow,size=L,color=Yellow|sku=WS05-XL-Black,size=XL,color=Black|sku=WS05-XL-Orange,size=XL,color=Orange|sku=WS05-XL-Yellow,size=XL,color=Yellow",,,"/w/s/ws05-black_alt1.jpg,/w/s/ws05-black_back.jpg"
WB01-XS-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-XS-Black","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-xs-black,,,,/w/b/wb01-black_main.jpg,,/w/b/wb01-black_main.jpg,,/w/b/wb01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/w/b/wb01-black-0.jpg
WB01-XS-Gray,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-XS-Gray","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-xs-gray,,,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/b/wb01-gray_alt1.jpg,/w/b/wb01-gray_back.jpg"
WB01-XS-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-XS-Purple","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-xs-purple,,,,/w/b/wb01-purple_main.jpg,,/w/b/wb01-purple_main.jpg,,/w/b/wb01-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WB01-S-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-S-Black","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-s-black,,,,/w/b/wb01-black_main.jpg,,/w/b/wb01-black_main.jpg,,/w/b/wb01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/w/b/wb01-black-0.jpg
WB01-S-Gray,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-S-Gray","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-s-gray,,,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/b/wb01-gray_alt1.jpg,/w/b/wb01-gray_back.jpg"
WB01-S-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-S-Purple","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-s-purple,,,,/w/b/wb01-purple_main.jpg,,/w/b/wb01-purple_main.jpg,,/w/b/wb01-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WB01-M-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-M-Black","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-m-black,,,,/w/b/wb01-black_main.jpg,,/w/b/wb01-black_main.jpg,,/w/b/wb01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/w/b/wb01-black-0.jpg
WB01-M-Gray,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-M-Gray","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-m-gray,,,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/b/wb01-gray_alt1.jpg,/w/b/wb01-gray_back.jpg"
WB01-M-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-M-Purple","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-m-purple,,,,/w/b/wb01-purple_main.jpg,,/w/b/wb01-purple_main.jpg,,/w/b/wb01-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WB01-L-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-L-Black","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-l-black,,,,/w/b/wb01-black_main.jpg,,/w/b/wb01-black_main.jpg,,/w/b/wb01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/w/b/wb01-black-0.jpg
WB01-L-Gray,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-L-Gray","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-l-gray,,,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/b/wb01-gray_alt1.jpg,/w/b/wb01-gray_back.jpg"
WB01-L-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-L-Purple","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-l-purple,,,,/w/b/wb01-purple_main.jpg,,/w/b/wb01-purple_main.jpg,,/w/b/wb01-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WB01-XL-Black,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-XL-Black","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-xl-black,,,,/w/b/wb01-black_main.jpg,,/w/b/wb01-black_main.jpg,,/w/b/wb01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/w/b/wb01-black-0.jpg
WB01-XL-Gray,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-XL-Gray","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-xl-gray,,,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Gray",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/b/wb01-gray_alt1.jpg,/w/b/wb01-gray_back.jpg"
WB01-XL-Purple,,Top,simple,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top-XL-Purple","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,electra-bra-top-xl-purple,,,,/w/b/wb01-purple_main.jpg,,/w/b/wb01-purple_main.jpg,,/w/b/wb01-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WB01,,Top,configurable,"Default Category/Women/Tops/Bras & Tanks,Default Category/Promotions/Women Sale,Default Category/Collections/Eco Friendly,Default Category",base,"Electra Bra Top","<p>A heavenly soft and stylish eco garment, the Electra Bra Top is perfect for wearing on its own as a hot yoga top or layered under a tank.</p>
<p>&bull; Gray rouched bra top.<br />&bull; Attractive back straps feature contrasting motif fabric.<br />&bull; Interior bra top is lined with breathable mesh.<br />&bull; Elastic underband for superior support.<br />&bull; Removable cup inserts.<br />&bull; Chafe-free flat lock seams provide added comfort.</p>",,,1,"Taxable Goods","Catalog, Search",39,,,,,,,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,/w/b/wb01-gray_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_general=Bra,material=EverCool&trade;|Organic Cotton|Polyester,pattern=Solid,climate=Indoor|Warm,eco_collection=Yes,performance_fabric=No,erin_recommends=No,new=No,sale=Yes",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=WB01-XS-Black,size=XS,color=Black|sku=WB01-XS-Gray,size=XS,color=Gray|sku=WB01-XS-Purple,size=XS,color=Purple|sku=WB01-S-Black,size=S,color=Black|sku=WB01-S-Gray,size=S,color=Gray|sku=WB01-S-Purple,size=S,color=Purple|sku=WB01-M-Black,size=M,color=Black|sku=WB01-M-Gray,size=M,color=Gray|sku=WB01-M-Purple,size=M,color=Purple|sku=WB01-L-Black,size=L,color=Black|sku=WB01-L-Gray,size=L,color=Gray|sku=WB01-L-Purple,size=L,color=Purple|sku=WB01-XL-Black,size=XL,color=Black|sku=WB01-XL-Gray,size=XL,color=Gray|sku=WB01-XL-Purple,size=XL,color=Purple",,,"/w/b/wb01-gray_alt1.jpg,/w/b/wb01-gray_back.jpg"
WB02-XS-Blue,,Top,simple,"Default Category/Women/Tops/Bras & Tanks",base,"Erica Evercool Sports Bra-XS-Blue","<p>Perfect for medium-impact workouts, our Erica EverCool&trade; Sports Bra brings a brilliant combo of comfort and style. Moisture-wicking technology keeps you dry, and the flattering hybrid racerback promises an unbeatable range of motion.</p>
<p>&bull; Honeycomb light blue bra top.<br />&bull; Elastic hem.<br />&bull; Reinforced binding. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,erica-evercool-sports-bra-xs-blue,,,,/w/b/wb02-blue_main.jpg,,/w/b/wb02-blue_main.jpg,,/w/b/wb02-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/b/wb02-blue_alt1.jpg,/w/b/wb02-blue_back.jpg"
WB02-XS-Orange,,Top,simple,"Default Category/Women/Tops/Bras & Tanks",base,"Erica Evercool Sports Bra-XS-Orange","<p>Perfect for medium-impact workouts, our Erica EverCool&trade; Sports Bra brings a brilliant combo of comfort and style. Moisture-wicking technology keeps you dry, and the flattering hybrid racerback promises an unbeatable range of motion.</p>
<p>&bull; Honeycomb light blue bra top.<br />&bull; Elastic hem.<br />&bull; Reinforced binding. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,erica-evercool-sports-bra-xs-orange,,,,/w/b/wb02-orange_main.jpg,,/w/b/wb02-orange_main.jpg,,/w/b/wb02-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WB02-XS-Yellow,,Top,simple,"Default Category/Women/Tops/Bras & Tanks",base,"Erica Evercool Sports Bra-XS-Yellow","<p>Perfect for medium-impact workouts, our Erica EverCool&trade; Sports Bra brings a brilliant combo of comfort and style. Moisture-wicking technology keeps you dry, and the flattering hybrid racerback promises an unbeatable range of motion.</p>
<p>&bull; Honeycomb light blue bra top.<br />&bull; Elastic hem.<br />&bull; Reinforced binding. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,erica-evercool-sports-bra-xs-yellow,,,,/w/b/wb02-yellow_main.jpg,,/w/b/wb02-yellow_main.jpg,,/w/b/wb02-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
WB02-S-Blue,,Top,simple,"Default Category/Women/Tops/Bras & Tanks",base,"Erica Evercool Sports Bra-S-Blue","<p>Perfect for medium-impact workouts, our Erica EverCool&trade; Sports Bra brings a brilliant combo of comfort and style. Moisture-wicking technology keeps you dry, and the flattering hybrid racerback promises an unbeatable range of motion.</p>
<p>&bull; Honeycomb light blue bra top.<br />&bull; Elastic hem.<br />&bull; Reinforced binding. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,erica-evercool-sports-bra-s-blue,,,,/w/b/wb02-blue_main.jpg,,/w/b/wb02-blue_main.jpg,,/w/b/wb02-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/w/b/wb02-blue_alt1.jpg,/w/b/wb02-blue_back.jpg"
WB02-S-Orange,,Top,simple,"Default Category/Women/Tops/Bras & Tanks",base,"Erica Evercool Sports Bra-S-Orange","<p>Perfect for medium-impact workouts, our Erica EverCool&trade; Sports Bra brings a brilliant combo of comfort and style. Moisture-wicking technology keeps you dry, and the flattering hybrid racerback promises an unbeatable range of motion.</p>
<p>&bull; Honeycomb light blue bra top.<br />&bull; Elastic hem.<br />&bull; Reinforced binding. <br />&bull; Machine wash/dry.</p>",,1,1,"Taxable Goods","Not Visible Individually",39,,,,erica-evercool-sports-bra-s-orange,,,,/w/b/wb02-orange_main.jpg,,/w/b/wb02-orange_main.jpg,,/w/b/wb02-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
